"title","start_time","end_time","description","exercise_title","superset_id","exercise_notes","set_index","set_type","weight_kg","reps","distance_km","duration_seconds","rpe"
"Legs 3","30 Ago 2024, 06:27","30 Ago 2024, 07:41","","Elevação de Panturrilha Sentado (Máquina)",,"",1,"failure",24,8,,,
"Legs 3","30 Ago 2024, 06:27","30 Ago 2024, 07:41","","Elevação de Panturrilha Sentado (Máquina)",,"",2,"failure",24,10,,,
"Legs 3","30 Ago 2024, 06:27","30 Ago 2024, 07:41","","Agachamento no Smith (Máquina)",,"",0,"warmup",,10,,,
"Legs 3","30 Ago 2024, 06:27","30 Ago 2024, 07:41","","Agachamento no Smith (Máquina)",,"",1,"warmup",10,12,,,
"Legs 3","30 Ago 2024, 06:27","30 Ago 2024, 07:41","","Agachamento no Smith (Máquina)",,"",2,"warmup",20,10,,,
"Legs 3","30 Ago 2024, 06:27","30 Ago 2024, 07:41","","Agachamento no Smith (Máquina)",,"",3,"failure",30,7,,,
"Legs 3","30 Ago 2024, 06:27","30 Ago 2024, 07:41","","Agachamento no Smith (Máquina)",,"",4,"failure",30,7,,,
"Legs 3","30 Ago 2024, 06:27","30 Ago 2024, 07:41","","Cadeira Extensora (Máquina)",,"",0,"failure",45,10,,,
"Legs 3","30 Ago 2024, 06:27","30 Ago 2024, 07:41","","Cadeira Extensora (Máquina)",,"",1,"failure",45,9,,,
"Legs 3","30 Ago 2024, 06:27","30 Ago 2024, 07:41","","Cadeira Extensora (Máquina)",,"",2,"failure",45,12,,,
"Upper","24 Ago 2024, 09:15","24 Ago 2024, 10:28","","Puxada Alta na Polia (Máquina)",,"",0,"warmup",15,20,,,
"Upper","24 Ago 2024, 09:15","24 Ago 2024, 10:28","","Puxada Alta na Polia (Máquina)",,"",1,"warmup",25,14,,,
"Upper","24 Ago 2024, 09:15","24 Ago 2024, 10:28","","Puxada Alta na Polia (Máquina)",,"",2,"failure",39,5,,,
"Upper","24 Ago 2024, 09:15","24 Ago 2024, 10:28","","Puxada Alta na Polia (Máquina)",,"",3,"failure",39,5,,,
"Upper","24 Ago 2024, 09:15","24 Ago 2024, 10:28","","Supino Sentado (Máquina)",,"",0,"failure",32.5,11,,,
"Upper","24 Ago 2024, 09:15","24 Ago 2024, 10:28","","Supino Sentado (Máquina)",,"",1,"failure",32.5,11,,,
"Upper","24 Ago 2024, 09:15","24 Ago 2024, 10:28","","Elevação Lateral (Halter)",,"Na máquina",0,"failure",15,9,,,
"Upper","24 Ago 2024, 09:15","24 Ago 2024, 10:28","","Elevação Lateral (Halter)",,"Na máquina",1,"failure",15,11,,,
"Upper","24 Ago 2024, 09:15","24 Ago 2024, 10:28","","Elevação Lateral (Halter)",,"Na máquina",2,"failure",15,10,,,
"Upper","24 Ago 2024, 09:15","24 Ago 2024, 10:28","","Desenvolvimento (Halter)",,"",0,"failure",23,11,,,
"Upper","24 Ago 2024, 09:15","24 Ago 2024, 10:28","","Desenvolvimento (Halter)",,"",1,"failure",23,9,,,
"Upper","24 Ago 2024, 09:15","24 Ago 2024, 10:28","","Rosca Direta na Polia",,"",0,"failure",30,12,,,
"Upper","24 Ago 2024, 09:15","24 Ago 2024, 10:28","","Rosca Direta na Polia",,"",1,"failure",35,11,,,
"Upper","24 Ago 2024, 09:15","24 Ago 2024, 10:28","","Rosca Direta na Polia",,"",2,"failure",40,9,,,
"Upper","24 Ago 2024, 09:15","24 Ago 2024, 10:28","","Tríceps na Polia",,"",0,"failure",35,10,,,
"Upper","24 Ago 2024, 09:15","24 Ago 2024, 10:28","","Tríceps na Polia",,"",1,"failure",35,7,,,
"Upper","24 Ago 2024, 09:15","24 Ago 2024, 10:28","","Extensão de Tríceps na Polia (Máquina)",,"",0,"failure",10,7,,,
"Upper","24 Ago 2024, 09:15","24 Ago 2024, 10:28","","Extensão de Tríceps na Polia (Máquina)",,"",1,"failure",10,7,,,
"Legs 1","19 Ago 2024, 06:30","19 Ago 2024, 07:47","","Elevação Pélvica (Barra)",,"",0,"warmup",,20,,,
"Legs 1","19 Ago 2024, 06:30","19 Ago 2024, 07:47","","Elevação Pélvica (Barra)",,"",1,"warmup",5,15,,,
"Legs 1","19 Ago 2024, 06:30","19 Ago 2024, 07:47","","Elevação Pélvica (Barra)",,"",2,"failure",10,12,,,
"Legs 1","19 Ago 2024, 06:30","19 Ago 2024, 07:47","","Elevação Pélvica (Barra)",,"",3,"failure",20,12,,,
"Legs 1","19 Ago 2024, 06:30","19 Ago 2024, 07:47","","Elevação Pélvica (Barra)",,"",4,"failure",25,12,,,
"Legs 1","19 Ago 2024, 06:30","19 Ago 2024, 07:47","","Hiperextensão De Quadril",,"",0,"failure",20,12,,,
"Legs 1","19 Ago 2024, 06:30","19 Ago 2024, 07:47","","Hiperextensão De Quadril",,"",1,"failure",25,11,,,
"Legs 1","19 Ago 2024, 06:30","19 Ago 2024, 07:47","","Hiperextensão De Quadril",,"",2,"failure",30,5,,,
"Legs 1","19 Ago 2024, 06:30","19 Ago 2024, 07:47","","Hiperextensão De Quadril",,"",3,"warmup",10,12,,,
"Legs 1","19 Ago 2024, 06:30","19 Ago 2024, 07:47","","Cadeira Flexora (Máquina)",,"",0,"failure",30,10,,,
"Legs 1","19 Ago 2024, 06:30","19 Ago 2024, 07:47","","Cadeira Flexora (Máquina)",,"",1,"failure",36,9,,,
"Legs 1","19 Ago 2024, 06:30","19 Ago 2024, 07:47","","Cadeira Flexora (Máquina)",,"",2,"warmup",23,15,,,
"Upper","17 Ago 2024, 10:24","17 Ago 2024, 11:43","","Puxada Alta na Polia (Máquina)",,"",0,"warmup",15,20,,,
"Upper","17 Ago 2024, 10:24","17 Ago 2024, 11:43","","Puxada Alta na Polia (Máquina)",,"",1,"warmup",23,15,,,
"Upper","17 Ago 2024, 10:24","17 Ago 2024, 11:43","","Puxada Alta na Polia (Máquina)",,"",2,"failure",40,7,,,
"Upper","17 Ago 2024, 10:24","17 Ago 2024, 11:43","","Puxada Alta na Polia (Máquina)",,"",3,"failure",39,10,,,
"Upper","17 Ago 2024, 10:24","17 Ago 2024, 11:43","","Puxada Alta na Polia (Máquina)",,"",4,"failure",42,8,,,
"Upper","17 Ago 2024, 10:24","17 Ago 2024, 11:43","","Supino Sentado (Máquina)",,"",0,"failure",32.5,8,,,
"Upper","17 Ago 2024, 10:24","17 Ago 2024, 11:43","","Supino Sentado (Máquina)",,"",1,"failure",32.5,9,,,
"Upper","17 Ago 2024, 10:24","17 Ago 2024, 11:43","","Supino Sentado (Máquina)",,"",2,"warmup",19.5,20,,,
"Upper","17 Ago 2024, 10:24","17 Ago 2024, 11:43","","Elevação Lateral (Halter)",,"",0,"failure",5,15,,,
"Upper","17 Ago 2024, 10:24","17 Ago 2024, 11:43","","Elevação Lateral (Halter)",,"",1,"failure",7,12,,,
"Upper","17 Ago 2024, 10:24","17 Ago 2024, 11:43","","Elevação Lateral (Halter)",,"",2,"failure",8,7,,,
"Upper","17 Ago 2024, 10:24","17 Ago 2024, 11:43","","Desenvolvimento (Halter)",,"",0,"failure",23,8,,,
"Upper","17 Ago 2024, 10:24","17 Ago 2024, 11:43","","Desenvolvimento (Halter)",,"",1,"failure",23,10,,,
"Upper","17 Ago 2024, 10:24","17 Ago 2024, 11:43","","Rosca Direta na Polia",,"",0,"failure",20,12,,,
"Upper","17 Ago 2024, 10:24","17 Ago 2024, 11:43","","Rosca Direta na Polia",,"",1,"failure",30,13,,,
"Upper","17 Ago 2024, 10:24","17 Ago 2024, 11:43","","Rosca Direta na Polia",,"",2,"failure",35,8,,,
"Upper","17 Ago 2024, 10:24","17 Ago 2024, 11:43","","Tríceps na Polia",,"",0,"failure",25,17,,,
"Upper","17 Ago 2024, 10:24","17 Ago 2024, 11:43","","Tríceps na Polia",,"",1,"failure",35,7,,,
"Upper","17 Ago 2024, 10:24","17 Ago 2024, 11:43","","Tríceps na Polia",,"",2,"failure",35,6,,,
"Upper","17 Ago 2024, 10:24","17 Ago 2024, 11:43","","Extensão de Tríceps na Polia (Máquina)",,"",0,"failure",5,15,,,
"Upper","17 Ago 2024, 10:24","17 Ago 2024, 11:43","","Extensão de Tríceps na Polia (Máquina)",,"",1,"failure",10,7,,,
"Legs 1","14 Ago 2024, 06:20","14 Ago 2024, 06:55","","Elevação Pélvica (Barra)",,"",0,"warmup",,12,,,
"Legs 1","14 Ago 2024, 06:20","14 Ago 2024, 06:55","","Elevação Pélvica (Barra)",,"",1,"warmup",10,10,,,
"Legs 1","14 Ago 2024, 06:20","14 Ago 2024, 06:55","","Elevação Pélvica (Barra)",,"",2,"failure",20,11,,,
"Legs 1","14 Ago 2024, 06:20","14 Ago 2024, 06:55","","Elevação Pélvica (Barra)",,"",3,"failure",30,6,,,
"Legs 1","14 Ago 2024, 06:20","14 Ago 2024, 06:55","","Leg Press 45° Unilateral",,"",0,"warmup",,8,,,
"Legs 1","14 Ago 2024, 06:20","14 Ago 2024, 06:55","","Leg Press 45° Unilateral",,"",1,"warmup",,8,,,
"Upper","6 Ago 2024, 07:22","6 Ago 2024, 07:56","","Puxada Alta na Polia (Máquina)",,"",3,"failure",10,7,,,
"Upper","6 Ago 2024, 07:22","6 Ago 2024, 07:56","","Puxada Alta na Polia (Máquina)",,"",4,"failure",10,7,,,
"Upper","6 Ago 2024, 07:22","6 Ago 2024, 07:56","","Supino Sentado (Máquina)",,"",0,"failure",40,10,,,
"Upper","6 Ago 2024, 07:22","6 Ago 2024, 07:56","","Supino Sentado (Máquina)",,"",1,"failure",40,1,,,
"Upper","6 Ago 2024, 07:22","6 Ago 2024, 07:56","","Desenvolvimento (Halter)",,"Maquina",0,"failure",23,7,,,
"Upper","6 Ago 2024, 07:22","6 Ago 2024, 07:56","","Desenvolvimento (Halter)",,"Maquina",1,"failure",23,8,,,
"Upper","6 Ago 2024, 07:22","6 Ago 2024, 07:56","","Rosca Direta na Polia",,"",0,"failure",25,8,,,
"Upper","6 Ago 2024, 07:22","6 Ago 2024, 07:56","","Rosca Direta na Polia",,"",1,"failure",25,7,,,
"Upper","6 Ago 2024, 07:22","6 Ago 2024, 07:56","","Rosca Direta na Polia",,"",2,"failure",25,9,,,
"Upper","6 Ago 2024, 07:22","6 Ago 2024, 07:56","","Tríceps na Polia",,"",0,"failure",30,9,,,
"Upper","6 Ago 2024, 07:22","6 Ago 2024, 07:56","","Tríceps na Polia",,"",1,"failure",35,7,,,
"Upper","6 Ago 2024, 07:22","6 Ago 2024, 07:56","","Tríceps na Polia",,"",2,"warmup",20,10,,,
"Upper","21 Jul 2024, 10:51","21 Jul 2024, 12:23","","Puxada Alta na Polia (Máquina)",,"",0,"warmup",4,20,,,
"Upper","21 Jul 2024, 10:51","21 Jul 2024, 12:23","","Puxada Alta na Polia (Máquina)",,"",1,"warmup",6,20,,,
"Upper","21 Jul 2024, 10:51","21 Jul 2024, 12:23","","Puxada Alta na Polia (Máquina)",,"",2,"failure",12,8,,,
"Upper","21 Jul 2024, 10:51","21 Jul 2024, 12:23","","Puxada Alta na Polia (Máquina)",,"",3,"failure",12,9,,,
"Upper","21 Jul 2024, 10:51","21 Jul 2024, 12:23","","Puxada Alta na Polia (Máquina)",,"",4,"failure",12,7,,,
"Upper","21 Jul 2024, 10:51","21 Jul 2024, 12:23","","Supino Sentado (Máquina)",,"",0,"failure",3,10,,,
"Upper","21 Jul 2024, 10:51","21 Jul 2024, 12:23","","Supino Sentado (Máquina)",,"",1,"failure",3,11,,,
"Upper","21 Jul 2024, 10:51","21 Jul 2024, 12:23","","Supino Sentado (Máquina)",,"",2,"warmup",1,10,,,
"Upper","21 Jul 2024, 10:51","21 Jul 2024, 12:23","","Elevação Lateral (Halter)",,"",0,"failure",6,12,,,
"Upper","21 Jul 2024, 10:51","21 Jul 2024, 12:23","","Elevação Lateral (Halter)",,"",1,"failure",9,9,,,
"Upper","21 Jul 2024, 10:51","21 Jul 2024, 12:23","","Elevação Lateral (Halter)",,"",2,"failure",9,10,,,
"Upper","21 Jul 2024, 10:51","21 Jul 2024, 12:23","","Desenvolvimento (Halter)",,"",0,"failure",27,9,,,
"Upper","21 Jul 2024, 10:51","21 Jul 2024, 12:23","","Desenvolvimento (Halter)",,"",1,"failure",27,6,,,
"Upper","21 Jul 2024, 10:51","21 Jul 2024, 12:23","","Desenvolvimento (Halter)",,"",2,"warmup",18,10,,,
"Upper","21 Jul 2024, 10:51","21 Jul 2024, 12:23","","Rosca Direta na Polia",,"",0,"failure",36,10,,,
"Upper","21 Jul 2024, 10:51","21 Jul 2024, 12:23","","Rosca Direta na Polia",,"",1,"failure",43,9,,,
"Upper","21 Jul 2024, 10:51","21 Jul 2024, 12:23","","Rosca Direta na Polia",,"",2,"failure",43,7,,,
"Upper","21 Jul 2024, 10:51","21 Jul 2024, 12:23","","Tríceps na Polia",,"",0,"failure",43,9,,,
"Upper","21 Jul 2024, 10:51","21 Jul 2024, 12:23","","Tríceps na Polia",,"",1,"failure",43,9,,,
"Upper","21 Jul 2024, 10:51","21 Jul 2024, 12:23","","Extensão de Tríceps na Polia (Máquina)",,"",0,"failure",7,10,,,
"Upper","21 Jul 2024, 10:51","21 Jul 2024, 12:23","","Extensão de Tríceps na Polia (Máquina)",,"",1,"failure",9,6,,,
"Upper","21 Jul 2024, 10:51","21 Jul 2024, 12:23","","Extensão de Tríceps na Polia (Máquina)",,"",2,"warmup",5,10,,,
"Legs 3","20 Jul 2024, 09:15","20 Jul 2024, 10:49","","Cadeira Flexora (Máquina)",,"",0,"warmup",11,20,,,
"Legs 3","20 Jul 2024, 09:15","20 Jul 2024, 10:49","","Cadeira Flexora (Máquina)",,"",1,"warmup",25,15,,,
"Legs 3","20 Jul 2024, 09:15","20 Jul 2024, 10:49","","Cadeira Flexora (Máquina)",,"",2,"failure",39,16,,,
"Legs 3","20 Jul 2024, 09:15","20 Jul 2024, 10:49","","Cadeira Flexora (Máquina)",,"",3,"failure",44,10,,,
"Legs 3","20 Jul 2024, 09:15","20 Jul 2024, 10:49","","Cadeira Adutora (Máquina)",,"",0,"failure",7,11,,,
"Legs 3","20 Jul 2024, 09:15","20 Jul 2024, 10:49","","Cadeira Adutora (Máquina)",,"",1,"failure",7,10,,,
"Legs 3","20 Jul 2024, 09:15","20 Jul 2024, 10:49","","Cadeira Adutora (Máquina)",,"",2,"warmup",4,20,,,
"Legs 3","20 Jul 2024, 09:15","20 Jul 2024, 10:49","","Elevação de Panturrilha Sentado (Máquina)",,"",0,"failure",18,12,,,
"Legs 3","20 Jul 2024, 09:15","20 Jul 2024, 10:49","","Elevação de Panturrilha Sentado (Máquina)",,"",1,"failure",19,14,,,
"Legs 3","20 Jul 2024, 09:15","20 Jul 2024, 10:49","","Elevação de Panturrilha Sentado (Máquina)",,"",2,"failure",24,13,,,
"Legs 3","20 Jul 2024, 09:15","20 Jul 2024, 10:49","","Elevação de Panturrilha Sentado (Máquina)",,"",3,"warmup",8,12,,,
"Legs 3","20 Jul 2024, 09:15","20 Jul 2024, 10:49","","Agachamento no Smith (Máquina)",,"",0,"warmup",,10,,,
"Legs 3","20 Jul 2024, 09:15","20 Jul 2024, 10:49","","Agachamento no Smith (Máquina)",,"",1,"warmup",20,10,,,
"Legs 3","20 Jul 2024, 09:15","20 Jul 2024, 10:49","","Agachamento no Smith (Máquina)",,"",2,"warmup",20,10,,,
"Legs 3","20 Jul 2024, 09:15","20 Jul 2024, 10:49","","Agachamento no Smith (Máquina)",,"",3,"failure",25,10,,,
"Legs 3","20 Jul 2024, 09:15","20 Jul 2024, 10:49","","Agachamento no Smith (Máquina)",,"",4,"failure",30,8,,,
"Legs 3","20 Jul 2024, 09:15","20 Jul 2024, 10:49","","Agachamento no Smith (Máquina)",,"",5,"failure",30,7,,,
"Legs 3","20 Jul 2024, 09:15","20 Jul 2024, 10:49","","Cadeira Extensora (Máquina)",,"",0,"failure",45,15,,,
"Legs 3","20 Jul 2024, 09:15","20 Jul 2024, 10:49","","Cadeira Extensora (Máquina)",,"",1,"failure",59,10,,,
"Legs 3","20 Jul 2024, 09:15","20 Jul 2024, 10:49","","Cadeira Extensora (Máquina)",,"",2,"failure",61.3,11,,,
"Legs 3","20 Jul 2024, 09:15","20 Jul 2024, 10:49","","Cadeira Extensora (Máquina)",,"",3,"warmup",18,10,,,
"Legs 2","18 Jul 2024, 06:31","18 Jul 2024, 08:04","","Agachamento Búlgaro",,"",0,"warmup",10,10,,,
"Legs 2","18 Jul 2024, 06:31","18 Jul 2024, 08:04","","Agachamento Búlgaro",,"",2,"failure",17.5,5,,,
"Legs 2","18 Jul 2024, 06:31","18 Jul 2024, 08:04","","Agachamento Búlgaro",,"",3,"failure",17.5,8,,,
"Legs 2","18 Jul 2024, 06:31","18 Jul 2024, 08:04","","Stiff",,"",0,"warmup",,10,,,
"Legs 2","18 Jul 2024, 06:31","18 Jul 2024, 08:04","","Stiff",,"",1,"warmup",20,15,,,
"Legs 2","18 Jul 2024, 06:31","18 Jul 2024, 08:04","","Stiff",,"",2,"failure",40,9,,,
"Legs 2","18 Jul 2024, 06:31","18 Jul 2024, 08:04","","Stiff",,"",3,"failure",40,5,,,
"Legs 2","18 Jul 2024, 06:31","18 Jul 2024, 08:04","","Extensão De Perna Unilateral (Máquina)",,"",0,"failure",4,10,,,
"Legs 2","18 Jul 2024, 06:31","18 Jul 2024, 08:04","","Extensão De Perna Unilateral (Máquina)",,"",1,"failure",6,7,,,
"Legs 2","18 Jul 2024, 06:31","18 Jul 2024, 08:04","","Extensão De Perna Unilateral (Máquina)",,"",2,"failure",6,8,,,
"Legs 2","18 Jul 2024, 06:31","18 Jul 2024, 08:04","","Cadeira Abdutora (Máquina)",,"",0,"failure",50,16,,,
"Legs 2","18 Jul 2024, 06:31","18 Jul 2024, 08:04","","Cadeira Abdutora (Máquina)",,"",1,"failure",64,12,,,
"Legs 2","18 Jul 2024, 06:31","18 Jul 2024, 08:04","","Cadeira Abdutora (Máquina)",,"",2,"warmup",16,20,,,
"Legs 2","18 Jul 2024, 06:31","18 Jul 2024, 08:04","","Cadeira Abdutora (Máquina)",,"",3,"failure",77,11,,,
"Legs 2","18 Jul 2024, 06:31","18 Jul 2024, 08:04","","Cadeira Extensora (Máquina)",,"",0,"failure",45,10,,,
"Legs 2","18 Jul 2024, 06:31","18 Jul 2024, 08:04","","Cadeira Extensora (Máquina)",,"",1,"failure",52,9,,,
"Legs 2","18 Jul 2024, 06:31","18 Jul 2024, 08:04","","Cadeira Extensora (Máquina)",,"",2,"failure",59,10,,,
"Legs 2","18 Jul 2024, 06:31","18 Jul 2024, 08:04","","Cadeira Extensora (Máquina)",,"",3,"warmup",18,10,,,
"Legs 2","18 Jul 2024, 06:31","18 Jul 2024, 08:04","","Cadeira Extensora (Máquina)",,"",4,"normal",59,5,,,
"Legs 1","16 Jul 2024, 06:25","16 Jul 2024, 07:25","","Elevação Pélvica (Barra)",,"",0,"warmup",,20,,,
"Legs 1","16 Jul 2024, 06:25","16 Jul 2024, 07:25","","Elevação Pélvica (Barra)",,"",1,"warmup",20,11,,,
"Legs 1","16 Jul 2024, 06:25","16 Jul 2024, 07:25","","Elevação Pélvica (Barra)",,"",2,"failure",30,9,,,
"Legs 1","16 Jul 2024, 06:25","16 Jul 2024, 07:25","","Elevação Pélvica (Barra)",,"",3,"failure",40,8,,,
"Legs 1","16 Jul 2024, 06:25","16 Jul 2024, 07:25","","Leg Press 45° Unilateral",,"Fiz no leg horizontal",0,"warmup",,10,,,
"Legs 1","16 Jul 2024, 06:25","16 Jul 2024, 07:25","","Leg Press 45° Unilateral",,"Fiz no leg horizontal",1,"warmup",40,13,,,
"Legs 1","16 Jul 2024, 06:25","16 Jul 2024, 07:25","","Leg Press 45° Unilateral",,"Fiz no leg horizontal",2,"failure",40,12,,,
"Legs 1","16 Jul 2024, 06:25","16 Jul 2024, 07:25","","Hiperextensão De Quadril",,"",0,"failure",3,15,,,
"Legs 1","16 Jul 2024, 06:25","16 Jul 2024, 07:25","","Hiperextensão De Quadril",,"",1,"failure",5,12,,,
"Legs 1","16 Jul 2024, 06:25","16 Jul 2024, 07:25","","Cadeira Flexora (Máquina)",,"",0,"failure",36,11,,,
"Legs 1","16 Jul 2024, 06:25","16 Jul 2024, 07:25","","Cadeira Flexora (Máquina)",,"",1,"failure",43,5,,,
"Legs 1","16 Jul 2024, 06:25","16 Jul 2024, 07:25","","Cadeira Flexora (Máquina)",,"",2,"warmup",9,15,,,
"Legs 3","30 Jun 2024, 09:43","30 Jun 2024, 11:06","","Cadeira Flexora (Máquina)",,"",0,"warmup",11,15,,,
"Legs 3","30 Jun 2024, 09:43","30 Jun 2024, 11:06","","Cadeira Flexora (Máquina)",,"",1,"warmup",25,15,,,
"Legs 3","30 Jun 2024, 09:43","30 Jun 2024, 11:06","","Cadeira Flexora (Máquina)",,"",2,"failure",39,12,,,
"Legs 3","30 Jun 2024, 09:43","30 Jun 2024, 11:06","","Cadeira Flexora (Máquina)",,"",3,"failure",43.6,8,,,
"Legs 3","30 Jun 2024, 09:43","30 Jun 2024, 11:06","","Cadeira Adutora (Máquina)",,"",0,"failure",7,12,,,
"Legs 3","30 Jun 2024, 09:43","30 Jun 2024, 11:06","","Cadeira Adutora (Máquina)",,"",1,"failure",8,7,,,
"Legs 3","30 Jun 2024, 09:43","30 Jun 2024, 11:06","","Elevação de Panturrilha Sentado (Máquina)",,"",0,"failure",30,17,,,
"Legs 3","30 Jun 2024, 09:43","30 Jun 2024, 11:06","","Elevação de Panturrilha Sentado (Máquina)",,"",1,"failure",37.5,12,,,
"Legs 3","30 Jun 2024, 09:43","30 Jun 2024, 11:06","","Elevação de Panturrilha Sentado (Máquina)",,"",2,"failure",40,9,,,
"Legs 3","30 Jun 2024, 09:43","30 Jun 2024, 11:06","","Elevação de Panturrilha Sentado (Máquina)",,"",3,"warmup",20,10,,,
"Legs 3","30 Jun 2024, 09:43","30 Jun 2024, 11:06","","Agachamento no Smith (Máquina)",,"",0,"warmup",20,8,,,
"Legs 3","30 Jun 2024, 09:43","30 Jun 2024, 11:06","","Agachamento no Smith (Máquina)",,"",1,"warmup",40,5,,,
"Legs 3","30 Jun 2024, 09:43","30 Jun 2024, 11:06","","Agachamento no Smith (Máquina)",,"",3,"failure",40,5,,,
"Legs 3","30 Jun 2024, 09:43","30 Jun 2024, 11:06","","Agachamento no Smith (Máquina)",,"",4,"failure",40,5,,,
"Legs 3","30 Jun 2024, 09:43","30 Jun 2024, 11:06","","Agachamento no Smith (Máquina)",,"",5,"failure",30,8,,,
"Legs 3","30 Jun 2024, 09:43","30 Jun 2024, 11:06","","Cadeira Extensora (Máquina)",,"",0,"failure",7,12,,,
"Legs 3","30 Jun 2024, 09:43","30 Jun 2024, 11:06","","Cadeira Extensora (Máquina)",,"",1,"failure",8,12,,,
"Legs 3","30 Jun 2024, 09:43","30 Jun 2024, 11:06","","Cadeira Extensora (Máquina)",,"",2,"failure",9,14,,,
"Legs 3","30 Jun 2024, 09:43","30 Jun 2024, 11:06","","Cadeira Extensora (Máquina)",,"",3,"warmup",4,10,,,
"Upper","29 Jun 2024, 09:23","29 Jun 2024, 11:09","","Puxada Alta na Polia (Máquina)",,"",0,"warmup",4,15,,,
"Upper","29 Jun 2024, 09:23","29 Jun 2024, 11:09","","Puxada Alta na Polia (Máquina)",,"",1,"warmup",5,15,,,
"Upper","29 Jun 2024, 09:23","29 Jun 2024, 11:09","","Puxada Alta na Polia (Máquina)",,"",2,"failure",10,14,,,
"Upper","29 Jun 2024, 09:23","29 Jun 2024, 11:09","","Puxada Alta na Polia (Máquina)",,"",3,"failure",11,8,,,
"Upper","29 Jun 2024, 09:23","29 Jun 2024, 11:09","","Puxada Alta na Polia (Máquina)",,"",4,"failure",12,9,,,
"Upper","29 Jun 2024, 09:23","29 Jun 2024, 11:09","","Supino Sentado (Máquina)",,"",0,"failure",30,20,,,
"Upper","29 Jun 2024, 09:23","29 Jun 2024, 11:09","","Supino Sentado (Máquina)",,"",1,"failure",40,15,,,
"Upper","29 Jun 2024, 09:23","29 Jun 2024, 11:09","","Supino Sentado (Máquina)",,"",2,"warmup",20,15,,,
"Upper","29 Jun 2024, 09:23","29 Jun 2024, 11:09","","Supino Sentado (Máquina)",,"",3,"failure",60,8,,,
"Upper","29 Jun 2024, 09:23","29 Jun 2024, 11:09","","Elevação Lateral (Halter)",,"Maquina",0,"failure",10,10,,,
"Upper","29 Jun 2024, 09:23","29 Jun 2024, 11:09","","Elevação Lateral (Halter)",,"Maquina",1,"failure",10,15,,,
"Upper","29 Jun 2024, 09:23","29 Jun 2024, 11:09","","Elevação Lateral (Halter)",,"Maquina",2,"failure",15,10,,,
"Upper","29 Jun 2024, 09:23","29 Jun 2024, 11:09","","Desenvolvimento (Halter)",,"",0,"failure",27,9,,,
"Upper","29 Jun 2024, 09:23","29 Jun 2024, 11:09","","Desenvolvimento (Halter)",,"",1,"failure",27,11,,,
"Upper","29 Jun 2024, 09:23","29 Jun 2024, 11:09","","Desenvolvimento (Halter)",,"",2,"warmup",10,10,,,
"Upper","29 Jun 2024, 09:23","29 Jun 2024, 11:09","","Rosca Direta na Polia",,"",0,"failure",7,7,,,
"Upper","29 Jun 2024, 09:23","29 Jun 2024, 11:09","","Rosca Direta na Polia",,"",1,"failure",7,10,,,
"Upper","29 Jun 2024, 09:23","29 Jun 2024, 11:09","","Rosca Direta na Polia",,"",2,"failure",7,9,,,
"Upper","29 Jun 2024, 09:23","29 Jun 2024, 11:09","","Tríceps na Polia",,"",0,"failure",36,18,,,
"Upper","29 Jun 2024, 09:23","29 Jun 2024, 11:09","","Tríceps na Polia",,"",1,"failure",43,10,,,
"Legs 2","28 Jun 2024, 06:27","28 Jun 2024, 07:56","","Agachamento Búlgaro",,"",0,"warmup",12.5,10,,,
"Legs 2","28 Jun 2024, 06:27","28 Jun 2024, 07:56","","Agachamento Búlgaro",,"",1,"warmup",17.5,8,,,
"Legs 2","28 Jun 2024, 06:27","28 Jun 2024, 07:56","","Stiff",,"",2,"failure",40,8,,,
"Legs 2","28 Jun 2024, 06:27","28 Jun 2024, 07:56","","Stiff",,"",3,"failure",40,8,,,
"Legs 2","28 Jun 2024, 06:27","28 Jun 2024, 07:56","","Abdução De Quadril No Cabo",,"",0,"failure",77,13,,,
"Legs 2","28 Jun 2024, 06:27","28 Jun 2024, 07:56","","Abdução De Quadril No Cabo",,"",1,"failure",91,9,,,
"Legs 2","28 Jun 2024, 06:27","28 Jun 2024, 07:56","","Abdução De Quadril No Cabo",,"",2,"failure",91,7,,,
"Legs 2","28 Jun 2024, 06:27","28 Jun 2024, 07:56","","Abdução De Quadril No Cabo",,"",3,"warmup",23,20,,,
"Legs 2","28 Jun 2024, 06:27","28 Jun 2024, 07:56","","Extensão De Perna Unilateral (Máquina)",,"",0,"failure",4,20,,,
"Legs 2","28 Jun 2024, 06:27","28 Jun 2024, 07:56","","Extensão De Perna Unilateral (Máquina)",,"",1,"failure",6,10,,,
"Legs 2","28 Jun 2024, 06:27","28 Jun 2024, 07:56","","Extensão De Perna Unilateral (Máquina)",,"",2,"failure",6,12,,,
